score,s1,s2,name
0.16214278,0.28645062,0.037834942,S146
0.03522247,0.00087475777,0.069570184,S153
0.01084739,0.004524946,0.017169833,S150
0.004671663,0.0044521093,0.0048912168,S28
0.0038866103,0.0034603477,0.004312873,S35
0.017090887,0.032466233,0.0017155409,S142
0.0068080723,0.0020765066,0.011539638,S31
0.049845487,0.0045138597,0.095177114,S80
0.34621525,0.14594156,0.54648894,S155
0.2806548,0.032007277,0.5293023,S81
0.0012871027,0.0022728443,0.00030136108,S70
0.003899634,0.004090607,0.0037086606,S66
0.0024690926,0.002018571,0.0029196143,S53
0.0025893152,0.002018571,0.0031600595,S52
0.003530264,0.0011438131,0.0059167147,S68
0.003482908,0.0013098121,0.005656004,S75
0.0015829206,0.0017871261,0.001378715,S43
0.0020801723,0.0012735724,0.0028867722,S77
0.0031980872,0.0016100407,0.0047861338,S65
0.0038398504,0.0012979507,0.00638175,S50
0.0016210079,0.0016100407,0.0016319752,S61
0.0033088326,0.0012979507,0.0053197145,S59
0.0017099977,0.0016100407,0.0018099546,S60
0.0017074049,0.0031536222,0.00026118755,S67
0.004360795,0.008398056,0.000323534,S58
0.0003015101,0.00021708012,0.00038594007,S55
0.00030136108,0.00013715029,0.00046557188,S49
0.0025821626,0.0049073696,0.00025695562,S41
0.00072029233,0.001224339,0.00021624565,S57
0.0007570684,0.001224339,0.00028979778,S48
0.00028032064,0.00040519238,0.00015544891,S46
0.0022299588,0.004306495,0.00015342236,S56
0.0026865005,0.005133331,0.00023967028,S54
0.00026533008,0.00029098988,0.00023967028,S40
0.0029207766,0.0051364303,0.00070512295,S74
0.0026538968,0.0051540732,0.00015372038,S73
0.013498336,0.025188744,0.0018079281,S45
0.0010736287,0.0018784404,0.00026881695,S78
0.012070179,0.023835778,0.00030457973,S76
0.040995985,0.00039058924,0.08160138,S64
0.0028171241,0.0053820014,0.00025224686,S42
0.002594769,0.0036835074,0.0015060306,S71
0.004990101,0.004046321,0.005933881,S47
0.0056545734,0.00013846159,0.011170685,S63
