score,s1,s2,name
6.15716e-05,6.15716e-05,6.15716e-05,S37
0.00022900105,0.00022900105,0.00022900105,S69
5.5491924e-05,5.5491924e-05,5.5491924e-05,S122
5.5491924e-05,5.5491924e-05,5.5491924e-05,S95
5.5491924e-05,5.5491924e-05,5.5491924e-05,S114
5.5491924e-05,5.5491924e-05,5.5491924e-05,S105
5.5491924e-05,5.5491924e-05,5.5491924e-05,S134
5.5491924e-05,5.5491924e-05,5.5491924e-05,S96
5.5491924e-05,5.5491924e-05,5.5491924e-05,S84
5.5491924e-05,5.5491924e-05,5.5491924e-05,S133
0.00019037724,0.00019037724,0.00019037724,S12
0.00019037724,0.00019037724,0.00019037724,S109
0.00089615583,0.00089615583,0.00089615583,S132
0.00019037724,0.00019037724,0.00019037724,S29
0.00089615583,0.00089615583,0.00089615583,S117
0.006364763,0.006364763,0.006364763,S99
0.00019037724,0.00019037724,0.00019037724,S106
0.00089615583,0.00089615583,0.00089615583,S121
0.0004172325,0.0004172325,0.0004172325,S129
0.00089615583,0.00089615583,0.00089615583,S107
0.00089615583,0.00089615583,0.00089615583,S123
0.0006298423,0.0006298423,0.0006298423,S108
0.0009549856,0.0009549856,0.0009549856,S118
0.00019037724,0.00019037724,0.00019037724,S126
0.0035521388,0.0035521388,0.0035521388,S101
0.0035521388,0.0035521388,0.0035521388,S102
0.0035521388,0.0035521388,0.0035521388,S138
0.0005399585,0.0005399585,0.0005399585,S130
0.0005399585,0.0005399585,0.0005399585,S79
0.0005399585,0.0005399585,0.0005399585,S72
0.0005399585,0.0005399585,0.0005399585,S93
0.0003874302,0.0003874302,0.0003874302,S135
0.00043958426,0.00043958426,0.00043958426,S127
0.0003874302,0.0003874302,0.0003874302,S88
0.0003874302,0.0003874302,0.0003874302,S13
0.0008189678,0.0008189678,0.0008189678,S116
0.0003874302,0.0003874302,0.0003874302,S62
0.0003874302,0.0003874302,0.0003874302,S128
0.0010784268,0.0010784268,0.0010784268,S111
0.0003874302,0.0003874302,0.0003874302,S125
5.5491924e-05,5.5491924e-05,5.5491924e-05,S23
0.008073568,0.008073568,0.008073568,S4
0.00048613548,0.00048613548,0.00048613548,S91
0.00020432472,0.00020432472,0.00020432472,S51
0.00020432472,0.00020432472,0.00020432472,S103
0.00010967255,0.00010967255,0.00010967255,S112
0.00010967255,0.00010967255,0.00010967255,S97
0.00010967255,0.00010967255,0.00010967255,S44
0.00010967255,0.00010967255,0.00010967255,S113
0.0026959777,0.0026959777,0.0026959777,S39
9.524822e-05,9.524822e-05,9.524822e-05,S89
8.5651875e-05,8.5651875e-05,8.5651875e-05,S92
8.5651875e-05,8.5651875e-05,8.5651875e-05,S120
8.5651875e-05,8.5651875e-05,8.5651875e-05,S104
8.5651875e-05,8.5651875e-05,8.5651875e-05,S100
8.5651875e-05,8.5651875e-05,8.5651875e-05,S94
9.524822e-05,9.524822e-05,9.524822e-05,S86
0.00019979477,0.00019979477,0.00019979477,S90
8.5651875e-05,8.5651875e-05,8.5651875e-05,S110
8.5651875e-05,8.5651875e-05,8.5651875e-05,S131
8.5651875e-05,8.5651875e-05,8.5651875e-05,S115
9.524822e-05,9.524822e-05,9.524822e-05,S87
0.00058948994,0.00058948994,0.00058948994,S82
0.00058948994,0.00058948994,0.00058948994,S83
0.00058948994,0.00058948994,0.00058948994,S98
0.00037899613,0.0005925298,0.0001654625,S124
0.00037899613,0.0005925298,0.0001654625,S119
0.0006901026,0.000541389,0.00083881617,S154
0.001472503,0.002199769,0.0007452369,S2
0.001472503,0.002199769,0.0007452369,S1
0.0015192926,0.002199769,0.00083881617,S14
0.0015192926,0.002199769,0.00083881617,S15
0.005169153,0.0001463294,0.010191977,S10
0.005169153,0.0001463294,0.010191977,S7
0.004816234,0.0001450181,0.00948745,S16
0.004768342,1.4305115e-05,0.009522378,S24
0.0047705173,5.6266785e-05,0.009484768,S148
0.005169153,0.0001463294,0.010191977,S152
0.0036521256,0.0002644062,0.007039845,S144
0.0036521256,0.0002644062,0.007039845,S27
0.00013807416,0.00013947487,0.00013667345,S18
0.008794695,0.017058194,0.0005311966,S145
0.021503836,0.0052592754,0.037748396,S151
0.021503836,0.0052592754,0.037748396,S143
0.0060403347,0.0015449524,0.010535717,S149
0.005016327,0.0067926645,0.0032399893,S139
0.0002913177,0.0004467368,0.00013589859,S11
0.0002913177,0.0004467368,0.00013589859,S137
0.0002913177,0.0004467368,0.00013589859,S19
0.0002913177,0.0004467368,0.00013589859,S156
0.0002913177,0.0004467368,0.00013589859,S26
0.0002913177,0.0004467368,0.00013589859,S32
0.0002913177,0.0004467368,0.00013589859,S85
0.00021606684,0.00035893917,7.3194504e-05,S20
3.540516e-05,3.3318996e-05,3.749132e-05,S9
0.00013759732,0.00013720989,0.00013798475,S36
7.969141e-05,7.557869e-05,8.380413e-05,S30
7.426739e-05,7.253885e-05,7.599592e-05,S147
3.540516e-05,3.3318996e-05,3.749132e-05,S3
3.540516e-05,3.3318996e-05,3.749132e-05,S34
3.540516e-05,3.3318996e-05,3.749132e-05,S22
3.540516e-05,3.3318996e-05,3.749132e-05,S21
3.5315752e-05,3.3318996e-05,3.7312508e-05,S5
6.2286854e-06,6.198883e-06,6.2584877e-06,S8
6.2286854e-06,6.198883e-06,6.2584877e-06,S141
2.6285648e-05,1.859665e-05,3.3974648e-05,S25
1.2755394e-05,1.2934208e-05,1.257658e-05,S33
0.00016155839,0.00017482042,0.00014829636,S6
0.00014787912,0.00014746189,0.00014829636,S17
6.2286854e-06,6.198883e-06,6.2584877e-06,S136
2.6285648e-05,1.859665e-05,3.3974648e-05,S140
