score,s1,s2,name,tree1_num,tree2_num,Jaccard_index,tree1_edge,tree2_edge,share_leaves,tree1_leaves,tree2_leaves
3.3974648e-06,3.3974648e-06,3.3974648e-06,clade10,14.0,14.0,1.0,0.00047,0.00047,"S113,S39,S89,S92,S120,S104,S100,S94,S86,S90,S110,S131,S115,S87","S113,S39,S89,S92,S120,S104,S100,S94,S86,S90,S110,S131,S115,S87","S113,S39,S89,S92,S120,S104,S100,S94,S86,S90,S110,S131,S115,S87"
5.7011843e-05,8.672476e-05,2.7298927e-05,clade11,14.0,14.0,1.0,0.00047,0.00047,"S10,S7,S16,S24,S148,S152,S144,S27,S18,S145,S151,S143,S149,S139","S10,S7,S16,S24,S148,S152,S144,S27,S18,S145,S151,S143,S149,S139","S10,S7,S16,S24,S148,S152,S144,S27,S18,S145,S151,S143,S149,S139"
3.3676624e-05,3.3676624e-05,3.3676624e-05,clade12,14.0,14.0,1.0,0.00047,0.00047,"S12,S109,S132,S29,S117,S99,S106,S121,S129,S107,S123,S108,S118,S126","S12,S109,S132,S29,S117,S99,S106,S121,S129,S107,S123,S108,S118,S126","S12,S109,S132,S29,S117,S99,S106,S121,S129,S107,S123,S108,S118,S126"
0.011568069,0.011568069,0.011568069,clade13,13.0,13.0,1.0,0.00054,0.00053,"S70,S66,S53,S52,S68,S75,S43,S77,S65,S50,S61,S59,S60","S70,S66,S53,S52,S68,S75,S43,S77,S65,S50,S61,S59,S60","S70,S66,S53,S52,S68,S75,S43,S77,S65,S50,S61,S59,S60"
3.963709e-05,3.963709e-05,3.963709e-05,clade14,11.0,11.0,1.0,0.00047,0.00047,"S146,S153,S150,S8,S141,S25,S33,S6,S17,S136,S140","S146,S153,S150,S8,S141,S25,S33,S6,S17,S136,S140","S146,S153,S150,S8,S141,S25,S33,S6,S17,S136,S140"
8.85129e-06,8.940697e-06,8.761883e-06,clade15,10.0,10.0,1.0,0.00054,0.00053,"S109,S132,S29,S117,S99,S106,S121,S129,S107,S123","S109,S132,S29,S117,S99,S106,S121,S129,S107,S123","S109,S132,S29,S117,S99,S106,S121,S129,S107,S123"
0.0016348958,0.00325495,1.4841557e-05,clade16,9.0,9.0,1.0,0.00107,0.00106,"S9,S36,S30,S147,S3,S34,S22,S21,S5","S9,S36,S30,S147,S3,S34,S22,S21,S5","S9,S36,S30,S147,S3,S34,S22,S21,S5"
0.0009062886,0.0009062886,0.0009062886,clade17,8.0,8.0,1.0,0.00161,0.0016,"S122,S95,S114,S105,S134,S96,S84,S133","S122,S95,S114,S105,S134,S96,S84,S133","S122,S95,S114,S105,S134,S96,S84,S133"
0.00010487437,0.00018203259,2.771616e-05,clade18,8.0,8.0,1.0,0.00054,0.00053,"S11,S137,S19,S156,S26,S32,S85,S20","S11,S137,S19,S156,S26,S32,S85,S20","S11,S137,S19,S156,S26,S32,S85,S20"
4.8607588e-05,9.548664e-05,1.7285347e-06,clade19,8.0,8.0,1.0,0.00047,0.00047,"S144,S27,S18,S145,S151,S143,S149,S139","S144,S27,S18,S145,S151,S143,S149,S139","S144,S27,S18,S145,S151,S143,S149,S139"
5.9604645e-08,5.9604645e-08,5.9604645e-08,clade20,8.0,8.0,1.0,0.00047,0.00047,"S146,S153,S150,S33,S6,S17,S136,S140","S146,S153,S150,S33,S6,S17,S136,S140","S146,S153,S150,S33,S6,S17,S136,S140"
0.00015306473,0.00015306473,0.00015306473,clade21,6.0,6.0,1.0,0.00047,0.00047,"S77,S65,S50,S61,S59,S60","S77,S65,S50,S61,S59,S60","S77,S65,S50,S61,S59,S60"
1.4007092e-06,1.3113022e-06,1.4901161e-06,clade22,6.0,6.0,1.0,0.00047,0.00047,"S92,S120,S104,S100,S94,S86","S92,S120,S104,S100,S94,S86","S92,S120,S104,S100,S94,S86"
3.5703182e-05,7.0393085e-05,1.013279e-06,clade23,6.0,6.0,1.0,0.00047,0.00047,"S11,S137,S19,S156,S26,S32","S11,S137,S19,S156,S26,S32","S11,S137,S19,S156,S26,S32"
9.089708e-06,1.7166138e-05,1.013279e-06,clade24,6.0,6.0,1.0,0.00053,0.00053,"S10,S7,S16,S24,S148,S152","S10,S7,S16,S24,S148,S152","S10,S7,S16,S24,S148,S152"
1.4305115e-06,2.9802322e-06,-1.1920929e-07,clade25,5.0,5.0,1.0,0.00047,0.00047,"S145,S151,S143,S149,S139","S145,S151,S143,S149,S139","S145,S151,S143,S149,S139"
0.00031977892,0.0006387234,8.34465e-07,clade26,5.0,5.0,1.0,0.00047,0.00047,"S3,S34,S22,S21,S5","S3,S34,S22,S21,S5","S3,S34,S22,S21,S5"
1.4305115e-06,2.9802322e-06,-1.1920929e-07,clade27,5.0,5.0,1.0,0.00054,0.00053,"S154,S2,S1,S14,S15","S154,S2,S1,S14,S15","S154,S2,S1,S14,S15"
0.022975326,0.022975326,0.022975326,clade28,5.0,5.0,1.0,0.00047,0.00047,"S82,S83,S98,S124,S119","S82,S83,S98,S124,S119","S82,S83,S98,S124,S119"
0.00034499168,0.00034499168,0.00034499168,clade29,5.0,5.0,1.0,0.00047,0.00047,"S105,S134,S96,S84,S133","S105,S134,S96,S84,S133","S105,S134,S96,S84,S133"
